id,studentid,jobid,action,content
1,2012310575,0,BEGIN_CALIBRATION,TIMESTAMP=1447245162688	USER=2012310575	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
2,2012310575,0,END_CALIBRATION,TIMESTAMP=1447245192209	USER=2012310575	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
3,2012310575,0,BEGIN_CALIBRATION,TIMESTAMP=1447245202409	USER=2012310575	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
4,2012310575,0,END_CALIBRATION,TIMESTAMP=1447245215325	USER=2012310575	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
5,2012310575,0,BEGIN_READING,TIMESTAMP=1447245231601	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
6,2012310575,0,END_READING,TIMESTAMP=1447245240904	USER=2012310575	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
7,2012310575,0,TIME_ESTIMATION,TIMESTAMP=1447245318787	USER=2012310575	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=90 REL=-1 ANS=B
8,2012310575,0,BEGIN_READING,TIMESTAMP=1447245323773	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
9,2012310575,0,END_READING,TIMESTAMP=1447245328543	USER=2012310575	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
10,2012310575,0,TIME_ESTIMATION,TIMESTAMP=1447245335295	USER=2012310575	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=126 REL=2 ANS=B
11,2012310575,0,BEGIN_READING,TIMESTAMP=1447245336558	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
12,2012310575,0,BEGIN_READING,TIMESTAMP=1447245337293	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
13,2015011312,0,BEGIN_CALIBRATION,TIMESTAMP=1447245487295	USER=2015011312	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
14,2015011312,0,END_CALIBRATION,TIMESTAMP=1447245565392	USER=2015011312	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
15,2015011312,0,BEGIN_CALIBRATION,TIMESTAMP=1447245569311	USER=2015011312	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
16,2015011312,0,END_CALIBRATION,TIMESTAMP=1447245757638	USER=2015011312	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
17,2015011312,0,BEGIN_READING,TIMESTAMP=1447245762391	USER=2015011312	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
18,2015011312,0,END_READING,TIMESTAMP=1447245848205	USER=2015011312	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
19,2015011312,0,TIME_ESTIMATION,TIMESTAMP=1447245864822	USER=2015011312	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=76 REL=3 ANS=B
20,2015011312,0,BEGIN_READING,TIMESTAMP=1447245867954	USER=2015011312	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
21,2015011312,0,END_READING,TIMESTAMP=1447245946406	USER=2015011312	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
22,2015011312,0,TIME_ESTIMATION,TIMESTAMP=1447245979824	USER=2015011312	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=59 REL=2 ANS=B
23,2015011312,0,BEGIN_READING,TIMESTAMP=1447245981506	USER=2015011312	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
24,2015011312,0,END_READING,TIMESTAMP=1447246030872	USER=2015011312	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=3
25,2015011312,0,TIME_ESTIMATION,TIMESTAMP=1447246047888	USER=2015011312	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=42 REL=0 ANS=D
26,2015011312,0,BEGIN_READING,TIMESTAMP=1447246048821	USER=2015011312	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
27,2015011312,0,END_READING,TIMESTAMP=1447246117203	USER=2015011312	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=4
28,2015011312,0,TIME_ESTIMATION,TIMESTAMP=1447246135670	USER=2015011312	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=58 REL=0 ANS=D
29,2015011312,1,BEGIN_CALIBRATION,TIMESTAMP=1447246145420	USER=2015011312	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
30,2015011312,1,END_CALIBRATION,TIMESTAMP=1447246194438	USER=2015011312	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
31,2015011312,1,BEGIN_CALIBRATION,TIMESTAMP=1447246200422	USER=2015011312	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
32,2015011312,1,END_CALIBRATION,TIMESTAMP=1447246391086	USER=2015011312	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
33,2015011312,1,BEGIN_READING,TIMESTAMP=1447246401419	USER=2015011312	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
34,2015011312,1,END_READING,TIMESTAMP=1447246632091	USER=2015011312	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
35,2015011312,1,TIME_ESTIMATION,TIMESTAMP=1447246646600	USER=2015011312	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=131 REL=3 ANS=C
36,2015011312,1,BEGIN_READING,TIMESTAMP=1447246648984	USER=2015011312	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
37,2015011312,1,END_READING,TIMESTAMP=1447246808017	USER=2015011312	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
38,2015011312,1,TIME_ESTIMATION,TIMESTAMP=1447246863521	USER=2015011312	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=111 REL=0 ANS=C
39,2015011312,1,BEGIN_READING,TIMESTAMP=1447246865951	USER=2015011312	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
40,2015011312,1,END_READING,TIMESTAMP=1447246976431	USER=2015011312	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
41,2015011312,1,TIME_ESTIMATION,TIMESTAMP=1447247021816	USER=2015011312	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=96 REL=2 ANS=C
42,2015011312,1,BEGIN_READING,TIMESTAMP=1447247023664	USER=2015011312	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
43,2015011312,1,END_READING,TIMESTAMP=1447247110132	USER=2015011312	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
44,2015011312,1,TIME_ESTIMATION,TIMESTAMP=1447247130550	USER=2015011312	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=78 REL=2 ANS=D
45,2015011312,2,BEGIN_CALIBRATION,TIMESTAMP=1447247145680	USER=2015011312	JOBID=2	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
46,2015011312,2,END_CALIBRATION,TIMESTAMP=1447247289928	USER=2015011312	JOBID=2	DOCID=0	ACTION=END_CALIBRATION	INFO:
47,2015011312,2,BEGIN_CALIBRATION,TIMESTAMP=1447247293180	USER=2015011312	JOBID=2	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
48,2015011312,2,END_CALIBRATION,TIMESTAMP=1447247503242	USER=2015011312	JOBID=2	DOCID=9	ACTION=END_CALIBRATION	INFO:
49,2015011312,2,BEGIN_READING,TIMESTAMP=1447247510043	USER=2015011312	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
50,2015011312,2,END_READING,TIMESTAMP=1447247607574	USER=2015011312	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
51,2015011312,2,TIME_ESTIMATION,TIMESTAMP=1447247634526	USER=2015011312	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=129 REL=3 ANS=A
52,2015011312,2,BEGIN_READING,TIMESTAMP=1447247636524	USER=2015011312	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
53,2015011312,2,END_READING,TIMESTAMP=1447247675779	USER=2015011312	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=2
54,2015011312,2,TIME_ESTIMATION,TIMESTAMP=1447247726308	USER=2015011312	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=65 REL=0 ANS=A
55,2015011312,2,BEGIN_READING,TIMESTAMP=1447247728090	USER=2015011312	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
56,2015011312,2,END_READING,TIMESTAMP=1447247777807	USER=2015011312	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=3
57,2015011312,2,TIME_ESTIMATION,TIMESTAMP=1447247794710	USER=2015011312	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=48 REL=2 ANS=C
58,2015011312,2,BEGIN_READING,TIMESTAMP=1447247795991	USER=2015011312	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
59,2015011312,2,END_READING,TIMESTAMP=1447247968026	USER=2015011312	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=4
60,2015011312,2,TIME_ESTIMATION,TIMESTAMP=1447247983040	USER=2015011312	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=121 REL=0 ANS=B
61,2015011312,3,BEGIN_CALIBRATION,TIMESTAMP=1447248084474	USER=2015011312	JOBID=3	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
62,2015011312,3,END_CALIBRATION,TIMESTAMP=1447248142990	USER=2015011312	JOBID=3	DOCID=0	ACTION=END_CALIBRATION	INFO:
63,2015011312,3,BEGIN_CALIBRATION,TIMESTAMP=1447248147239	USER=2015011312	JOBID=3	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
64,2015011312,3,END_CALIBRATION,TIMESTAMP=1447248423954	USER=2015011312	JOBID=3	DOCID=9	ACTION=END_CALIBRATION	INFO:
65,2015011312,3,BEGIN_READING,TIMESTAMP=1447248431020	USER=2015011312	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
66,2015011312,3,END_READING,TIMESTAMP=1447248511110	USER=2015011312	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
67,2015011312,3,TIME_ESTIMATION,TIMESTAMP=1447248524886	USER=2015011312	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=81 REL=3 ANS=B
68,2015011312,3,BEGIN_READING,TIMESTAMP=1447248526486	USER=2015011312	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
69,2015011312,3,END_READING,TIMESTAMP=1447248672405	USER=2015011312	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
70,2015011312,3,TIME_ESTIMATION,TIMESTAMP=1447248687788	USER=2015011312	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=123 REL=2 ANS=D
71,2015011312,3,BEGIN_READING,TIMESTAMP=1447248688955	USER=2015011312	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
72,2015011312,3,END_READING,TIMESTAMP=1447248761920	USER=2015011312	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
73,2015011312,3,TIME_ESTIMATION,TIMESTAMP=1447248777884	USER=2015011312	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=46 REL=0 ANS=B
74,2015011312,3,BEGIN_READING,TIMESTAMP=1447248779502	USER=2015011312	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
75,2015011312,3,END_READING,TIMESTAMP=1447248800803	USER=2015011312	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
76,2015011312,3,TIME_ESTIMATION,TIMESTAMP=1447248815484	USER=2015011312	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=18 REL=0 ANS=D
77,2015011312,4,BEGIN_CALIBRATION,TIMESTAMP=1447248874552	USER=2015011312	JOBID=4	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
78,2015011312,4,END_CALIBRATION,TIMESTAMP=1447248934382	USER=2015011312	JOBID=4	DOCID=0	ACTION=END_CALIBRATION	INFO:
79,2015011312,4,BEGIN_CALIBRATION,TIMESTAMP=1447248938134	USER=2015011312	JOBID=4	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
80,2015011312,4,END_CALIBRATION,TIMESTAMP=1447249133281	USER=2015011312	JOBID=4	DOCID=9	ACTION=END_CALIBRATION	INFO:
81,2015011312,4,BEGIN_READING,TIMESTAMP=1447249137081	USER=2015011312	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
82,2015011312,4,END_READING,TIMESTAMP=1447249244366	USER=2015011312	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=1
83,2015011312,4,TIME_ESTIMATION,TIMESTAMP=1447249262681	USER=2015011312	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=99 REL=3 ANS=C
84,2015011312,4,BEGIN_READING,TIMESTAMP=1447249264615	USER=2015011312	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
85,2015011312,4,END_READING,TIMESTAMP=1447249349911	USER=2015011312	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=2
86,2015011312,4,TIME_ESTIMATION,TIMESTAMP=1447249397379	USER=2015011312	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=128 REL=0 ANS=D
87,2015011312,4,BEGIN_READING,TIMESTAMP=1447249398234	USER=2015011312	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
88,2015011312,4,END_READING,TIMESTAMP=1447249477174	USER=2015011312	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=3
89,2015011312,4,TIME_ESTIMATION,TIMESTAMP=1447249501630	USER=2015011312	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=99 REL=3 ANS=A
90,2015011312,4,BEGIN_READING,TIMESTAMP=1447249504662	USER=2015011312	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
91,2015011312,4,END_READING,TIMESTAMP=1447249604081	USER=2015011312	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
92,2015011312,4,TIME_ESTIMATION,TIMESTAMP=1447249625129	USER=2015011312	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=67 REL=0 ANS=B
93,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447308164418	USER=2012012172	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
94,2012012172,0,END_CALIBRATION,TIMESTAMP=1447308177570	USER=2012012172	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
95,2012012172,0,BEGIN_CALIBRATION,TIMESTAMP=1447308192552	USER=2012012172	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
96,2012012172,0,END_CALIBRATION,TIMESTAMP=1447308197181	USER=2012012172	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
97,2012012172,0,BEGIN_READING,TIMESTAMP=1447308227052	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
98,2012012172,0,END_READING,TIMESTAMP=1447308242050	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
99,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447308286104	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=92 REL=1 ANS=X
100,2012012172,0,BEGIN_READING,TIMESTAMP=1447308288607	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
101,2012012172,0,END_READING,TIMESTAMP=1447308290802	USER=2012012172	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
102,2012012172,0,TIME_ESTIMATION,TIMESTAMP=1447308294652	USER=2012012172	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=144 REL=2 ANS=C
103,2012012172,0,BEGIN_READING,TIMESTAMP=1447308296018	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
104,2012012172,0,BEGIN_READING,TIMESTAMP=1447308296470	USER=2012012172	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
105,2015011282,0,BEGIN_CALIBRATION,TIMESTAMP=1447308414298	USER=2015011282	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
106,2015011282,0,END_CALIBRATION,TIMESTAMP=1447308418295	USER=2015011282	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
107,2015011282,0,BEGIN_CALIBRATION,TIMESTAMP=1447308432546	USER=2015011282	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
108,2015011282,0,END_CALIBRATION,TIMESTAMP=1447308878452	USER=2015011282	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
109,2015011282,0,BEGIN_READING,TIMESTAMP=1447308889609	USER=2015011282	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
110,2015011282,0,END_READING,TIMESTAMP=1447309128766	USER=2015011282	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
111,2015011282,0,TIME_ESTIMATION,TIMESTAMP=1447309141504	USER=2015011282	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=240 REL=3 ANS=B
112,2015011282,0,BEGIN_READING,TIMESTAMP=1447309144542	USER=2015011282	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
113,2015011282,0,END_READING,TIMESTAMP=1447309288696	USER=2015011282	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
114,2015011282,0,TIME_ESTIMATION,TIMESTAMP=1447309315570	USER=2015011282	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=190 REL=1 ANS=B
115,2015011282,0,BEGIN_READING,TIMESTAMP=1447309317204	USER=2015011282	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
116,2015011282,0,END_READING,TIMESTAMP=1447309488683	USER=2015011282	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=3
117,2015011282,0,TIME_ESTIMATION,TIMESTAMP=1447309507254	USER=2015011282	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=131 REL=0 ANS=D
118,2015011282,0,BEGIN_READING,TIMESTAMP=1447309509390	USER=2015011282	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
119,2015011282,0,END_READING,TIMESTAMP=1447309622970	USER=2015011282	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=4
120,2015011282,0,TIME_ESTIMATION,TIMESTAMP=1447309647920	USER=2015011282	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=144 REL=1 ANS=D
121,2015011282,1,BEGIN_CALIBRATION,TIMESTAMP=1447309857867	USER=2015011282	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
122,2015011282,1,END_CALIBRATION,TIMESTAMP=1447309877717	USER=2015011282	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
123,2015011282,1,BEGIN_CALIBRATION,TIMESTAMP=1447309880915	USER=2015011282	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
124,2015011282,1,END_CALIBRATION,TIMESTAMP=1447310034600	USER=2015011282	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
125,2015011282,1,BEGIN_READING,TIMESTAMP=1447310039967	USER=2015011282	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
126,2015011282,1,END_READING,TIMESTAMP=1447310203816	USER=2015011282	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
127,2015011282,1,TIME_ESTIMATION,TIMESTAMP=1447310210749	USER=2015011282	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=159 REL=2 ANS=C
128,2015011282,1,BEGIN_READING,TIMESTAMP=1447310212698	USER=2015011282	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
129,2015011282,1,END_READING,TIMESTAMP=1447310232565	USER=2015011282	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
130,2015011282,1,TIME_ESTIMATION,TIMESTAMP=1447310243517	USER=2015011282	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=67 REL=0 ANS=C
131,2015011282,1,BEGIN_READING,TIMESTAMP=1447310246400	USER=2015011282	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
132,2015011282,1,END_READING,TIMESTAMP=1447310344913	USER=2015011282	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
133,2015011282,1,TIME_ESTIMATION,TIMESTAMP=1447310361164	USER=2015011282	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=110 REL=1 ANS=C
134,2015011282,1,BEGIN_READING,TIMESTAMP=1447310363697	USER=2015011282	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
135,2015011282,1,END_READING,TIMESTAMP=1447310491729	USER=2015011282	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
136,2015011282,1,TIME_ESTIMATION,TIMESTAMP=1447310499915	USER=2015011282	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=104 REL=1 ANS=D
137,2015011282,2,BEGIN_CALIBRATION,TIMESTAMP=1447310534313	USER=2015011282	JOBID=2	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
138,2015011282,2,END_CALIBRATION,TIMESTAMP=1447310599511	USER=2015011282	JOBID=2	DOCID=0	ACTION=END_CALIBRATION	INFO:
139,2015011282,2,END_CALIBRATION,TIMESTAMP=1447310602047	USER=2015011282	JOBID=2	DOCID=9	ACTION=END_CALIBRATION	INFO:
140,2015011282,2,BEGIN_CALIBRATION,TIMESTAMP=1447310606342	USER=2015011282	JOBID=2	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
141,2015011282,2,END_CALIBRATION,TIMESTAMP=1447310844129	USER=2015011282	JOBID=2	DOCID=9	ACTION=END_CALIBRATION	INFO:
142,2015011282,2,BEGIN_READING,TIMESTAMP=1447310849244	USER=2015011282	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
143,2015011282,2,END_READING,TIMESTAMP=1447310953526	USER=2015011282	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
144,2015011282,2,TIME_ESTIMATION,TIMESTAMP=1447310975178	USER=2015011282	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=90 REL=1 ANS=B
145,2015011282,2,BEGIN_READING,TIMESTAMP=1447310976945	USER=2015011282	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
146,2015011282,2,END_READING,TIMESTAMP=1447311017674	USER=2015011282	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=2
147,2015011282,2,TIME_ESTIMATION,TIMESTAMP=1447311032379	USER=2015011282	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=54 REL=0 ANS=D
148,2015011282,2,BEGIN_READING,TIMESTAMP=1447311033693	USER=2015011282	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
149,2015011282,2,END_READING,TIMESTAMP=1447311127142	USER=2015011282	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=3
150,2015011282,2,TIME_ESTIMATION,TIMESTAMP=1447311141757	USER=2015011282	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=120 REL=3 ANS=D
151,2015011282,2,BEGIN_READING,TIMESTAMP=1447311143106	USER=2015011282	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
152,2015011282,2,END_READING,TIMESTAMP=1447311161591	USER=2015011282	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=4
153,2015011282,2,TIME_ESTIMATION,TIMESTAMP=1447311171975	USER=2015011282	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=23 REL=0 ANS=B
154,2015011282,3,BEGIN_CALIBRATION,TIMESTAMP=1447311241992	USER=2015011282	JOBID=3	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
155,2015011282,3,END_CALIBRATION,TIMESTAMP=1447311320560	USER=2015011282	JOBID=3	DOCID=0	ACTION=END_CALIBRATION	INFO:
156,2015011282,3,BEGIN_CALIBRATION,TIMESTAMP=1447311323525	USER=2015011282	JOBID=3	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
157,2015011282,3,END_CALIBRATION,TIMESTAMP=1447311537940	USER=2015011282	JOBID=3	DOCID=9	ACTION=END_CALIBRATION	INFO:
158,2015011282,3,BEGIN_READING,TIMESTAMP=1447311543373	USER=2015011282	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
159,2015011282,3,END_READING,TIMESTAMP=1447311638355	USER=2015011282	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
160,2015011282,3,TIME_ESTIMATION,TIMESTAMP=1447311646273	USER=2015011282	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=77 REL=2 ANS=B
161,2015011282,3,BEGIN_READING,TIMESTAMP=1447311647710	USER=2015011282	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
162,2015011282,3,END_READING,TIMESTAMP=1447311816555	USER=2015011282	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
163,2015011282,3,TIME_ESTIMATION,TIMESTAMP=1447311824607	USER=2015011282	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=109 REL=1 ANS=D
164,2015011282,3,BEGIN_READING,TIMESTAMP=1447311825840	USER=2015011282	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
165,2015011282,3,END_READING,TIMESTAMP=1447311956671	USER=2015011282	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
166,2015011282,3,TIME_ESTIMATION,TIMESTAMP=1447311964595	USER=2015011282	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=103 REL=0 ANS=B
167,2015011282,3,BEGIN_READING,TIMESTAMP=1447311965886	USER=2015011282	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
168,2015011282,3,END_READING,TIMESTAMP=1447311972035	USER=2015011282	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
169,2015011282,3,TIME_ESTIMATION,TIMESTAMP=1447311981902	USER=2015011282	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=19 REL=0 ANS=B
170,2015011282,4,BEGIN_CALIBRATION,TIMESTAMP=1447312017023	USER=2015011282	JOBID=4	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
